    module	       row	   crystal	     theta	       phi	       tau	      posX	      posY	      posZ	       pDz	    pTheta	      pPhi	      pDy1	      pDx1	      pDx2	     pAlp1	      pDy2	      pDx3	      pDx4	     pAlp2
         #	         #	         #	     [deg]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	      [mm]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]
         1	        66	         7	   59.2241	   86.0678	   90.2746	    50.535	   745.907	   471.686	      0.02	    3.0528	   163.439	        10	         5	         5	   2.03656	        10	         5	         5	   2.03656
         1	        66	         8	   59.2241	   83.8499	    90.277	   79.3585	   743.393	   471.686	      0.02	   3.07714	   163.571	        10	         5	         5	   2.05419	        10	         5	         5	   2.05419
         1	        66	         9	   59.2241	   81.6318	   90.2794	   108.064	   739.765	   471.686	      0.02	   3.10138	   163.699	        10	         5	         5	   2.07179	        10	         5	         5	   2.07179
         1	        66	        10	    59.224	   79.4137	   90.2817	   136.609	   735.028	   471.686	      0.02	   3.12565	   163.826	        10	         5	         5	   2.08935	        10	         5	         5	   2.08935
         1	        67	         1	   57.5243	    99.382	   90.2672	  -122.043	   734.448	   503.264	      0.02	    2.8628	   162.318	        10	         5	         5	   2.02342	        10	         5	         5	   2.02342
         1	        67	         2	   57.5243	   97.1645	   90.2697	  -93.5383	   738.619	   503.264	      0.02	   2.88686	   162.467	        10	         5	         5	    2.0421	        10	         5	         5	    2.0421
         1	        67	         3	   57.5243	   94.9468	   90.2722	  -64.8935	   741.684	   503.264	      0.02	   2.91084	   162.612	        10	         5	         5	   2.06076	        10	         5	         5	   2.06076
         1	        67	         4	   57.5243	   92.7291	   90.2746	  -36.1506	   743.639	   503.264	      0.02	   2.93487	   162.756	        10	         5	         5	   2.07938	        10	         5	         5	   2.07938
         1	        67	         5	   57.5243	   90.5114	   90.2771	  -7.35306	   744.481	   503.264	      0.02	    2.9588	   162.896	        10	         5	         5	   2.09797	        10	         5	         5	   2.09797
         1	        67	         6	   57.5242	   88.2936	   90.2795	   21.4563	   744.207	   503.264	      0.02	   2.98277	   163.034	        10	         5	         5	   2.11652	        10	         5	         5	   2.11652
         1	        67	         7	   57.5242	   86.0757	    90.282	   50.2344	   742.819	   503.264	      0.02	   3.00665	   163.169	        10	         5	         5	   2.13504	        10	         5	         5	   2.13504
         1	        67	         8	   57.5242	   83.8578	   90.2844	   78.9379	   740.319	   503.264	      0.02	   3.03056	   163.302	        10	         5	         5	   2.15352	        10	         5	         5	   2.15352
         1	        67	         9	   57.5242	   81.6398	   90.2869	   107.524	    736.71	   503.264	      0.02	   3.05437	   163.433	        10	         5	         5	   2.17197	        10	         5	         5	   2.17197
         1	        67	        10	   57.5242	   79.4218	   90.2893	    135.95	   731.998	   503.264	      0.02	   3.07822	   163.561	        10	         5	         5	   2.19038	        10	         5	         5	   2.19038
         1	        68	         1	   55.8244	   99.3899	   90.2732	  -121.606	   731.258	   535.075	      0.02	   2.81716	   162.015	        10	         5	         5	   2.11483	        10	         5	         5	   2.11483
         1	        68	         2	   55.8244	   97.1725	   90.2757	  -93.2256	   735.414	   535.075	      0.02	   2.84076	   162.166	        10	         5	         5	   2.13435	        10	         5	         5	   2.13435
         1	        68	         3	   55.8244	   94.9549	   90.2782	  -64.7059	    738.47	   535.075	      0.02	   2.86429	   162.314	        10	         5	         5	   2.15385	        10	         5	         5	   2.15385
         1	        68	         4	   55.8244	   92.7373	   90.2807	  -36.0884	    740.42	   535.076	      0.02	   2.88785	   162.459	        10	         5	         5	   2.17332	        10	         5	         5	   2.17332
         1	        68	         5	   55.8244	   90.5196	   90.2832	  -7.41622	   741.261	   535.076	      0.02	   2.91134	   162.601	        10	         5	         5	   2.19275	        10	         5	         5	   2.19275
         1	        68	         6	   55.8244	   88.3019	   90.2857	   21.2678	   740.993	   535.076	      0.02	   2.93485	   162.742	        10	         5	         5	   2.21214	        10	         5	         5	   2.21214
         1	        68	         7	   55.8244	   86.0841	   90.2882	   49.9208	   739.615	   535.076	      0.02	   2.95827	   162.879	        10	         5	         5	   2.23149	        10	         5	         5	   2.23149
         1	        68	         8	   55.8243	   83.8662	   90.2907	   78.4998	    737.13	   535.076	      0.02	   2.98173	   163.014	        10	         5	         5	   2.25081	        10	         5	         5	   2.25081
         1	        68	         9	   55.8243	   81.6483	   90.2932	   106.962	   733.539	   535.076	      0.02	   3.00509	   163.146	        10	         5	         5	   2.27008	        10	         5	         5	   2.27008
         1	        68	        10	   55.8243	   79.4304	   90.2957	   135.264	   728.851	   535.076	      0.02	   3.02848	   163.277	        10	         5	         5	   2.28932	        10	         5	         5	   2.28932
         1	        69	         1	   54.1246	   99.3983	   90.2781	  -121.154	   727.952	   567.294	      0.02	   2.76945	   161.689	        10	         5	         5	   2.20425	        10	         5	         5	   2.20425
         1	        69	         2	   54.1245	   97.1809	   90.2806	  -92.9031	   732.093	   567.294	      0.02	   2.79256	   161.843	        10	         5	         5	    2.2246	        10	         5	         5	    2.2246
         1	        69	         3	   54.1245	   94.9634	   90.2832	  -64.5128	   735.139	   567.294	      0.02	   2.81561	   161.993	        10	         5	         5	   2.24492	        10	         5	         5	   2.24492
         1	        69	         4	   54.1245	   92.7459	   90.2858	  -36.0253	   737.085	   567.294	      0.02	    2.8387	    162.14	        10	         5	         5	   2.26521	        10	         5	         5	   2.26521
         1	        69	         5	   54.1245	   90.5283	   90.2883	  -7.48304	   737.926	   567.294	      0.02	    2.8617	   162.285	        10	         5	         5	   2.28545	        10	         5	         5	   2.28545
         1	        69	         6	   54.1245	   88.3107	   90.2909	   21.0711	   737.663	   567.294	      0.02	   2.88474	   162.427	        10	         5	         5	   2.30566	        10	         5	         5	   2.30566
         1	        69	         7	   54.1245	   86.0929	   90.2934	   49.5945	   736.294	   567.294	      0.02	   2.90769	   162.567	        10	         5	         5	   2.32583	        10	         5	         5	   2.32583
         1	        69	         8	   54.1245	   83.8752	    90.296	   78.0444	   733.824	   567.294	      0.02	   2.93067	   162.704	        10	         5	         5	   2.34596	        10	         5	         5	   2.34596
         1	        69	         9	   54.1245	   81.6573	   90.2985	   106.378	   730.255	   567.294	      0.02	   2.95356	   162.838	        10	         5	         5	   2.36606	        10	         5	         5	   2.36606
         1	        69	        10	   54.1244	   79.4394	    90.301	   134.553	   725.592	   567.294	      0.02	   2.97648	   162.971	        10	         5	         5	   2.38611	        10	         5	         5	   2.38611
         1	        70	         1	   52.4247	   99.4072	   90.2819	  -120.689	   724.538	   599.967	      0.02	   2.71968	   161.339	        10	         5	         5	    2.2916	        10	         5	         5	    2.2916
         1	        70	         2	   52.4246	   97.1899	   90.2845	  -92.5711	   728.664	   599.967	      0.02	   2.74229	   161.495	        10	         5	         5	   2.31276	        10	         5	         5	   2.31276
         1	        70	         3	   52.4246	   94.9724	   90.2872	  -64.3148	   731.699	   599.967	      0.02	   2.76484	   161.647	        10	         5	         5	   2.33389	        10	         5	         5	   2.33389
         1	        70	         4	   52.4246	    92.755	   90.2897	  -35.9614	   733.639	   599.967	      0.02	   2.78742	   161.797	        10	         5	         5	   2.35497	        10	         5	         5	   2.35497
         1	        70	         5	   52.4246	   90.5375	   90.2923	  -7.55345	   734.481	   599.967	      0.02	   2.80993	   161.944	        10	         5	         5	   2.37602	        10	         5	         5	   2.37602
         1	        70	         6	   52.4246	   88.3199	   90.2949	   20.8666	   734.223	   599.967	      0.02	   2.83246	   162.089	        10	         5	         5	   2.39703	        10	         5	         5	   2.39703
         1	        70	         7	   52.4246	   86.1022	   90.2975	   49.2561	   732.866	   599.967	      0.02	   2.85492	   162.231	        10	         5	         5	     2.418	        10	         5	         5	     2.418
         1	        70	         8	   52.4246	   83.8846	   90.3001	   77.5727	   730.411	   599.967	      0.02	    2.8774	    162.37	        10	         5	         5	   2.43893	        10	         5	         5	   2.43893
         1	        70	         9	   52.4246	   81.6668	   90.3027	   105.774	   726.863	   599.967	      0.02	    2.8998	   162.507	        10	         5	         5	   2.45981	        10	         5	         5	   2.45981
         1	        70	        10	   52.4245	    79.449	   90.3052	   133.817	   722.225	   599.967	      0.02	   2.92222	   162.642	        10	         5	         5	   2.48066	        10	         5	         5	   2.48066
         1	        71	         1	   50.7247	   99.4165	   90.2848	   -120.21	   721.017	   633.286	      0.02	   2.66788	   160.962	        10	         5	         5	   2.37683	        10	         5	         5	   2.37683
         1	        71	         2	   50.7247	   97.1993	   90.2874	    -92.23	   725.126	   633.286	      0.02	   2.68996	    161.12	        10	         5	         5	   2.39877	        10	         5	         5	   2.39877
         1	        71	         3	   50.7247	   94.9819	     90.29	  -64.1118	   728.151	   633.286	      0.02	   2.71199	   161.275	        10	         5	         5	   2.42068	        10	         5	         5	   2.42068
