400 15.5 1 26 -39.5 1 149
-2.084867 399.9064
-2.091706 399.909
-2.098724 399.9124
-2.105829 399.916
-2.112885 399.9196
-2.119798 399.9228
-2.126508 399.9257
-2.132984 399.9282
-2.13922 399.9303
-2.145221 399.9323
-2.151002 399.934
-2.156584 399.9355
-2.161974 399.9369
-2.167179 399.9382
-2.172215 399.9394
-2.177114 399.9404
-2.181914 399.9415
-2.18664 399.9425
-2.191318 399.9434
-2.195943 399.9442
-2.200492 399.9449
-2.204963 399.9455
-2.209363 399.9461
-2.213694 399.9466
-2.217971 399.9473
-2.222193 399.9479
-2.22636 399.9485
-2.230474 399.9491
-2.234515 399.9497
-2.238484 399.9502
-2.242407 399.9508
-2.246304 399.9514
-2.250181 399.9518
-2.254033 399.9523
-2.257869 399.9527
-2.261683 399.9531
-2.265459 399.9536
-2.26919 399.9541
-2.272879 399.9546
-2.276521 399.9551
-2.280109 399.9555
-2.283637 399.956
-2.287112 399.9566
-2.290542 399.9572
-2.293919 399.9578
-2.297232 399.9584
-2.300474 399.959
-2.303646 399.9597
-2.306749 399.9605
-2.309777 399.9613
-2.312738 399.9622
-2.315637 399.9632
-2.318461 399.9642
-2.321192 399.9653
-2.323817 399.9665
-2.326332 399.9678
-2.328724 399.9692
-2.33097 399.9707
-2.333035 399.9724
-2.334896 399.9743
-2.336546 399.9764
-2.337973 399.9787
-2.339166 399.9812
-2.340106 399.9841
-2.340781 399.9873
-2.341179 399.9908
-2.341258 399.9947
-2.340965 399.9991
-2.340244 400.004
-2.339037 400.0094
-2.337292 400.0155
-2.334945 400.0224
-2.33191 400.0301
-2.3281 400.0386
-2.323423 400.0483
-2.317772 400.059
-2.311026 400.0711
-2.303037 400.0846
-2.293647 400.0998
-2.2827 400.1169
-2.270017 400.1362
-2.255387 400.1578
-2.238563 400.1822
-2.219265 400.2096
-2.197188 400.2405
-2.171991 400.2753
-2.143283 400.3145
-2.110614 400.3587
-2.07349 400.4085
-2.031374 400.4646
-1.983667 400.5279
-1.929709 400.5995
-1.868788 400.6804
-1.800131 400.772
-1.722891 400.8757
-1.636168 400.9935
-1.539048 401.1273
-1.430657 401.2797
-1.310226 401.4535
-1.177178 401.6522
-1.03129 401.8799
-0.8729422 402.1414
-0.7034548 402.4422
-0.5255426 402.7883
-0.3438537 403.1854
-0.1654509 403.6381
-0 396.909
-0.09455994 397.26
-0.1987668 397.5743
-0.3068793 397.8535
-0.4146323 398.1003
-0.5190121 398.3179
-0.6180447 398.5095
-0.7105673 398.6783
-0.7960186 398.8271
-0.8742614 398.9582
-0.9454463 399.0739
-1.009911 399.1761
-1.068087 399.2665
-1.120445 399.3463
-1.167473 399.4169
-1.209664 399.4794
-1.247489 399.5347
-1.281394 399.5836
-1.311789 399.6268
-1.339052 399.665
-1.36353 399.6988
-1.385534 399.7286
-1.405345 399.7549
-1.423209 399.778
-1.439339 399.7983
-1.453934 399.8161
-1.467183 399.8317
-1.479262 399.8453
-1.490325 399.8571
-1.50051 399.8672
-1.509925 399.8758
-1.518665 399.883
-1.526828 399.889
-1.534489 399.8937
-1.541716 399.8974
-1.548571 399.8999
-1.555102 399.9015
-1.56133 399.9021
-1.567269 399.902
-1.572927 399.9012
-1.578309 399.9
-1.583441 399.8989
-1.588402 399.8986
-1.593342 399.8996
-1.598422 399.9019
-1.603702 399.9053
-1.60913 399.909
-1.614587 399.9127
-1.619971 399.9161
-1.625218 399.9192
-1.630293 399.9219
-1.63518 399.9243
-1.639878 399.9265
-1.644392 399.9284
-1.648735 399.9301
-1.65291 399.9317
-1.656922 399.9331
-1.660787 399.9345
-1.66453 399.9356
-1.668185 399.9367
-1.671772 399.9378
-1.675315 399.9387
-1.678814 399.9396
-1.682258 399.9404
-1.685647 399.9411
-1.688982 399.9417
-1.692268 399.9424
-1.695519 399.943
-1.698734 399.9437
-1.701906 399.9444
-1.705028 399.9451
-1.708088 399.9457
-1.711092 399.9463
-1.714062 399.9469
-1.717015 399.9475
-1.719956 399.948
-1.722877 399.9485
-1.725787 399.9489
-1.728686 399.9494
-1.731552 399.9498
-1.734381 399.9504
-1.737185 399.951
-1.739963 399.9515
-1.742704 399.952
-1.745405 399.9526
-1.748067 399.9532
-1.750684 399.9538
-1.753254 399.9545
-1.755777 399.9551
-1.758252 399.9558
-1.760672 399.9566
-1.763027 399.9575
-1.76532 399.9584
-1.767555 399.9593
-1.76973 399.9603
-1.771848 399.9615
-1.773914 399.9627
-1.775919 399.964
-1.777841 399.9654
-1.779662 399.9669
-1.781359 399.9686
-1.782905 399.9706
-1.784279 399.9727
-1.785475 399.975
-1.786492 399.9775
-1.787325 399.9803
-1.787951 399.9834
-1.788356 399.9869
-1.788538 399.9907
-1.788471 399.995
-1.788118 399.9999
-1.787435 400.0052
-1.786366 400.0112
-1.784858 400.0179
-1.782859 400.0254
-1.78031 400.0339
-1.777141 400.0433
-1.773275 400.0539
-1.768632 400.0658
-1.763113 400.0791
-1.756596 400.094
-1.748959 400.1108
-1.740069 400.1296
-1.729781 400.1508
-1.717927 400.1746
-1.704302 400.2015
-1.688684 400.2317
-1.670832 400.2657
-1.650475 400.304
-1.627298 400.3472
-1.600951 400.3958
-1.57105 400.4506
-1.537168 400.5123
-1.498832 400.5819
-1.45553 400.6604
-1.406718 400.749
-1.351825 400.8492
-1.290239 400.9625
-1.221328 401.0906
-1.144481 401.2357
-1.059174 401.4001
-0.9650214 401.5866
-0.8618404 401.7981
-0.7498005 402.0383
-0.6296156 402.3109
-0.5027559 402.6201
-0.3717288 402.97
-0.2403653 403.3638
-0.1140541 403.8036
-0 396.8145
-0.06216063 397.1558
-0.1314468 397.4662
-0.2045817 397.7458
-0.2787863 397.9959
-0.351851 398.2189
-0.4221673 398.417
-0.4886661 398.5929
-0.5507153 398.7488
-0.6080094 398.887
